,fr_w,nmot_w,rl_w,nearest_rpm,nearest_load,weight
405,1.02402,4635.25,13.8516,4500.0,12.5,0.007267357356309811
406,0.999604,4594.75,14.0156,4500.0,12.5,0.01028112714053067
407,0.973115,4565.5,14.0859,4500.0,12.5,0.014687328800823667
408,1.01651,4551.5,13.9453,4500.0,12.5,0.018537296112914377
409,0.989259,4539.25,14.0859,4500.0,12.5,0.023902915916712678
410,0.979249,4533.0,14.0859,4500.0,12.5,0.028101017537845045
411,0.992738,4511.25,14.0625,4500.0,12.5,0.07239819004524888
412,1.01114,4485.5,14.1797,4500.0,12.5,0.05820823413680099
413,1.02817,4458.75,14.2969,4500.0,12.5,0.022703073315034655
414,0.966584,4437.0,14.2734,4500.0,12.5,0.015203714571544121
415,0.967072,4411.75,14.3438,4500.0,12.5,0.010977695518246027
416,0.958985,4391.0,14.1797,4500.0,12.5,0.008954178780924376
417,0.948426,4362.25,14.1328,4500.0,12.5,0.007123379787267386
418,0.947175,4344.5,14.4375,4500.0,12.5,0.00631163708086785
419,0.953065,4339.0,14.6016,4500.0,12.5,0.006093785800991581
420,1.06809,4325.75,14.4375,4500.0,12.5,0.005643738977072311
421,1.14993,4296.0,14.3906,4500.0,12.5,0.004833472376222022
422,1.26462,4259.5,14.4844,4500.0,12.5,0.00410703930108048
423,1.28516,4239.0,14.4141,4000.0,12.5,0.004133698697182182
424,1.28516,4237.75,14.1797,4000.0,12.5,0.004159219929983692
425,1.28516,4220.0,14.2969,4000.0,12.5,0.004488392791820712
426,1.19809,4188.0,14.2969,4000.0,12.5,0.005241175302114448
427,1.11685,4178.75,14.2734,4000.0,12.5,0.005508931630853101
428,1.05185,4166.5,14.2969,4000.0,12.5,0.005906782699506016
429,1.00525,4143.5,14.3438,4000.0,12.5,0.006833224229519802
430,0.967744,4117.25,14.4375,4000.0,12.5,0.008320332813312533
431,0.937653,4106.0,14.3438,4000.0,12.5,0.009187477835209722
432,0.988312,4100.5,14.3203,4000.0,12.5,0.009678640112349654
433,1.0,4099.25,14.25,4000.0,12.5,0.00980392156862745
434,1.0,4089.25,14.1797,4000.0,12.5,0.01087787733452845
435,1.0,4078.75,14.2969,4000.0,12.5,0.012262881850812233
436,1.0,4067.0,14.2969,4000.0,12.5,0.014327283876504546
437,1.0,4058.25,14.2266,4000.0,12.5,0.016399733668325228
438,1.0,4053.5,14.2031,4000.0,12.5,0.017792612862991542
439,1.0,4056.75,14.2734,4000.0,12.5,0.016800115584795224
440,1.0,4046.75,14.2734,4000.0,12.5,0.020192474668540527
441,1.0,4037.0,14.2266,4000.0,12.5,0.025172050968368803
442,1.0,4020.25,14.2734,4000.0,12.5,0.043434071422987046
443,1.0,4012.25,14.2266,4000.0,12.5,0.06677082916015652
444,1.0,4006.75,14.3672,4000.0,12.5,0.10398036850642599
445,1.0,3998.75,14.25,4000.0,12.5,0.25
446,1.0,3984.0,14.2031,4000.0,12.5,0.05346707230352188
447,1.0,3977.5,14.3672,4000.0,12.5,0.039420984578510836
448,1.0,3975.5,14.1797,4000.0,12.5,0.03679216474059684
449,1.0,3971.25,13.9922,4000.0,12.5,0.032007989194102845
450,1.0,3961.75,14.1563,4000.0,12.5,0.024446112212544276
451,1.0,3956.0,14.25,4000.0,12.5,0.0213903743315508
452,1.0,3944.75,14.3203,4000.0,12.5,0.017220506868399165
453,1.0,3926.0,14.2969,4000.0,12.5,0.013021358935061181
454,1.0,3913.75,14.0859,4000.0,12.5,0.01125671040649107
455,1.0,3905.0,14.2031,4000.0,12.5,0.010235089777089978
456,1.0,3898.0,14.25,4000.0,12.5,0.00954653937947494
457,1.0,3887.5,14.2031,4000.0,12.5,0.008680321970502529
458,1.0,3872.75,14.1563,4000.0,12.5,0.007697856070105915
459,1.0,3858.5,14.2969,4000.0,12.5,0.006930155810693092
460,1.0,3849.0,14.3203,4000.0,12.5,0.00650109250859607
461,1.0,3842.5,14.2266,4000.0,12.5,0.0062411609557963535
462,1.0,3834.75,14.2031,4000.0,12.5,0.00595404312275272
463,1.0,3826.0,14.2266,4000.0,12.5,0.005658457753388568
464,1.0,3803.5,14.2734,4000.0,12.5,0.005018231234073388
465,1.0,3786.25,14.1797,4000.0,12.5,0.004620437952831797
466,1.0,3773.0,14.3438,4000.0,12.5,0.004350780834636392
467,1.0,3765.0,14.2734,4000.0,12.5,0.0042056849084043885
468,1.0,3753.25,14.0859,4000.0,12.5,0.004010653901022677
469,1.0,3740.5,14.1328,3500.0,12.5,0.004112978586188289
470,1.0,3723.0,14.0156,3500.0,12.5,0.004434283038512635
471,1.0,3713.75,14.0156,3500.0,12.5,0.004623943891215247
472,1.0,3706.75,13.7578,3500.0,12.5,0.0047845104345388065
473,1.0,3692.75,13.5703,3500.0,12.5,0.005132935325528192
474,1.0,3673.75,13.6406,3500.0,12.5,0.00568535214502651
475,1.0,3661.0,13.6406,3500.0,12.5,0.0061296820043569775
476,1.0,3650.75,13.7109,3500.0,12.5,0.006537618437130011
477,1.0,3644.25,13.8984,3500.0,12.5,0.006819031097509417
478,1.0,3627.0,13.875,3500.0,12.5,0.007729468599033816
479,1.0,3612.5,13.9219,3500.0,12.5,0.008701561669272785
480,1.0,3601.25,13.9453,3500.0,12.5,0.00964363862200119
481,1.0,3599.5,13.8984,3500.0,12.5,0.00981369678032236
482,1.0,3595.75,14.0156,3500.0,12.5,0.01017650123746255
483,1.0,3585.75,14.1328,3500.0,12.5,0.011314418642541308
484,1.0,3573.0,14.0391,3500.0,12.5,0.013238177314794588
485,1.0,3562.5,14.1328,3500.0,12.5,0.0153532475189152
486,1.0,3563.25,14.0391,3500.0,12.5,0.015200086336490391
487,1.0,3559.0,14.0391,3500.0,12.5,0.016249831407999144
488,1.0,3553.0,14.1328,3500.0,12.5,0.01797500754950317
489,1.0,3540.0,14.0859,3500.0,12.5,0.02348195059867233
490,1.0,3531.0,14.1563,3500.0,12.5,0.029712119276331623
491,1.0,3520.5,14.0859,3500.0,12.5,0.04331648322136022
492,1.0,3516.0,14.2266,3500.0,12.5,0.05339997650401034
493,1.0,3512.0,14.0625,3500.0,12.5,0.06866952789699571
494,1.0,3509.5,14.0859,3500.0,12.5,0.08274104535036696
495,1.0,3500.5,14.0859,3500.0,12.5,0.32405457078972094
496,1.0,3487.0,14.1094,3500.0,12.5,0.06406396145912079
497,1.0,3482.5,14.0625,3500.0,12.5,0.04984423676012461
498,1.0,3476.0,14.2266,3500.0,12.5,0.03741590774733786
499,1.0,3470.5,14.2266,3500.0,12.5,0.031030266922356067
500,1.0,3460.5,14.0391,3500.0,12.5,0.023787378892507215
501,1.0,3454.0,14.0625,3500.0,12.5,0.02059202059202059
502,1.0,3447.25,14.0625,3500.0,12.5,0.01807909604519774
503,1.0,3438.0,13.9922,3500.0,12.5,0.015505751083076714
504,1.0,3425.75,14.0391,3500.0,12.5,0.013022681604550645
505,1.0,3417.0,14.0625,3500.0,12.5,0.01168736303871439
506,1.0,3411.25,14.0859,3500.0,12.5,0.01094859742992624
507,1.0,3400.0,14.0859,3500.0,12.5,0.009747928321533466
508,1.0,3380.5,14.1797,3500.0,12.5,0.008184665701421758
509,1.0,3357.75,14.1563,3500.0,12.5,0.0069010112051718945
510,1.0,3341.5,14.1797,3500.0,12.5,0.006204255250506112
511,1.0,3332.5,14.0391,3500.0,12.5,0.005881000311104917
512,1.0,3324.0,14.1094,3500.0,12.5,0.005598809469154479
513,1.0,3311.75,14.0156,3500.0,12.5,0.00524203525163866
514,1.0,3292.0,14.0859,3500.0,12.5,0.0047486560116323075
515,1.0,3272.25,14.0156,3500.0,12.5,0.004342811084243586
516,1.0,3259.0,14.25,3500.0,12.5,0.0041025641025641026
517,1.0,3243.0,13.9922,3000.0,12.5,0.004073449176796656
518,1.0,3223.0,14.0156,3000.0,12.5,0.004434283038512635
519,1.0,3210.25,14.0391,3000.0,12.5,0.004699488836599243
520,1.0,3197.75,14.0391,3000.0,12.5,0.004992782932271402
521,1.0,3180.5,14.0625,3000.0,12.5,0.0054626152270399455
522,1.0,3166.5,14.0859,3000.0,12.5,0.005914153693477694
523,1.0,3145.75,14.1328,3000.0,12.5,0.006739325582210337
524,1.0,3132.5,14.1563,3000.0,12.5,0.007398841193492276
525,1.0,3123.25,14.1094,3000.0,12.5,0.007945373964916408
526,1.0,3113.25,14.1328,3000.0,12.5,0.00862940833324704
527,1.0,3112.5,14.0391,3000.0,12.5,0.008692696657049647
528,1.0,3103.25,13.8281,3000.0,12.5,0.009471661263083915
529,1.0,3091.75,13.7344,3000.0,12.5,0.010640063670141003
530,1.0,3082.25,13.7578,3000.0,12.5,0.011833227228729181
531,1.0,3075.5,13.9453,3000.0,12.5,0.012829509925550353
532,1.0,3075.25,13.8281,3000.0,12.5,0.012890235775302565
533,1.0,3068.0,13.8516,3000.0,12.5,0.0142143177980316
534,1.0,3061.5,13.875,3000.0,12.5,0.015655577299412915
535,1.0,3058.0,13.8984,3000.0,12.5,0.016556729979602107
536,1.0,3046.5,13.9453,3000.0,12.5,0.020430970900168145
537,1.0,3038.75,13.9688,3000.0,12.5,0.024260774209826582
538,1.0,3030.5,13.8516,3000.0,12.5,0.030439917690462566
539,1.0,3025.5,13.875,3000.0,12.5,0.03587443946188341
540,1.0,3020.5,14.0391,3000.0,12.5,0.0434044732650147
541,1.0,3006.5,14.0859,3000.0,12.5,0.11006064341452139
542,1.0,3003.25,13.9453,3000.0,12.5,0.17558337576598249
543,1.0,2998.5,13.9922,3000.0,12.5,0.25048845248234053
544,1.0,2986.5,13.8516,3000.0,12.5,0.0630851144363976
545,1.0,2984.0,13.875,3000.0,12.5,0.05442176870748299
546,1.0,2980.5,13.8281,3000.0,12.5,0.04581250773086068
547,1.0,2972.75,13.8047,3000.0,12.5,0.03383556591675774
548,1.0,2963.75,13.7344,3000.0,12.5,0.025984554780638387
549,1.0,2957.0,13.7344,3000.0,12.5,0.022107068956369488
550,1.0,2953.0,13.8047,3000.0,12.5,0.020282042077124494
551,1.0,2943.0,13.7344,3000.0,12.5,0.016882082033413015
552,1.0,2935.75,13.7578,3000.0,12.5,0.015035830383804606
553,1.0,2934.25,13.8047,3000.0,12.5,0.01469406227637474
554,1.0,2922.5,13.7813,3000.0,12.5,0.012534265548443056
555,1.0,2912.25,13.8281,3000.0,12.5,0.011101477495639894
556,1.0,2904.25,13.8281,3000.0,12.5,0.01019595607989959
557,1.0,2903.5,13.9219,3000.0,12.5,0.010108984966928457
558,1.0,2899.5,14.0391,3000.0,12.5,0.009705053712619772
559,1.0,2889.75,13.9922,3000.0,12.5,0.00886979320964111
560,1.0,2893.0,13.9453,3000.0,12.5,0.009136984411390896
561,1.0,2882.5,13.8516,3000.0,12.5,0.008343651649206184
562,1.0,2852.25,13.8516,3000.0,12.5,0.006662154167577161
563,1.0,2841.25,13.9688,3000.0,12.5,0.0062027505477028734
564,1.0,2816.75,14.0391,3000.0,12.5,0.005382447086508304
565,1.0,2780.5,14.1094,3000.0,12.5,0.004502285810505994
566,1.0,2762.75,14.2266,3000.0,12.5,0.004167072956279904
567,1.0,2761.0,14.2266,3000.0,12.5,0.004136905082022417
568,1.0,2761.25,14.2266,3000.0,12.5,0.004141188007450826
569,1.0,2738.25,14.1563,2500.0,12.5,0.004150991485071167
570,1.0,2691.25,14.0156,2500.0,12.5,0.005160874788920221
571,1.0,2669.5,14.1563,2500.0,12.5,0.005808675023801046
572,1.0,2665.0,14.1563,2500.0,12.5,0.005964583496116759
573,1.0,2650.0,14.0859,2500.0,12.5,0.0065536854978081194
574,1.0,2635.5,14.1094,2500.0,12.5,0.00724063677056015
575,1.0,2624.0,14.0391,2500.0,12.5,0.007902695688526314
576,1.0,2615.75,14.0156,2500.0,12.5,0.008455544131175928
577,1.0,2605.75,14.0391,2500.0,12.5,0.009234539764389952
578,1.0,2592.0,14.0156,2500.0,12.5,0.010580263998747296
579,1.0,2581.25,14.0625,2500.0,12.5,0.011931394481730051
580,1.0,2572.0,14.0156,2500.0,12.5,0.013420008696165634
581,1.0,2574.25,14.0391,2500.0,12.5,0.013022681604550645
582,1.0,2570.75,13.9688,2500.0,12.5,0.013657694471911586
583,1.0,2563.75,13.9453,2500.0,12.5,0.015106812719332036
584,1.0,2555.75,14.0156,2500.0,12.5,0.017162785588752196
585,1.0,2546.0,13.9453,2500.0,12.5,0.020641837288653386
586,1.0,2536.5,14.0859,2500.0,12.5,0.025584673757032585
587,1.0,2534.75,13.9688,2500.0,12.5,0.026868141906778293
588,1.0,2526.25,13.9688,2500.0,12.5,0.03482039639539256
589,1.0,2516.75,13.9922,2500.0,12.5,0.051969109561276775
590,1.0,2513.5,13.9688,2500.0,12.5,0.06262211312058515
591,1.0,2507.5,13.9453,2500.0,12.5,0.10055000854675072
592,1.0,2503.0,13.9453,2500.0,12.5,0.18364461094889173
593,1.0,2492.5,13.9922,2500.0,12.5,0.10007806088749224
594,1.0,2481.75,13.9688,2500.0,12.5,0.0482653435527154
595,1.0,2474.0,14.0625,2500.0,12.5,0.0350109409190372
596,1.0,2468.25,13.9922,2500.0,12.5,0.02920373106868134
597,1.0,2460.5,14.0625,2500.0,12.5,0.0237741456166419
598,1.0,2455.25,14.0859,2500.0,12.5,0.021125615019467255
599,1.0,2450.25,13.875,2500.0,12.5,0.019184652278177457
600,1.0,2429.75,13.9688,2500.0,12.5,0.01375160206164018
601,1.0,2422.5,14.0625,2500.0,12.5,0.01249024199843872
602,1.0,2428.25,14.0625,2500.0,12.5,0.01345668629100084
603,1.0,2418.5,13.9219,2500.0,12.5,0.011915840799600582
604,1.0,2414.25,14.0156,2500.0,12.5,0.011329442047638038
605,1.0,2418.75,13.875,2500.0,12.5,0.01195814648729447
606,1.0,2404.0,13.8984,2500.0,12.5,0.01016276687425812
607,1.0,2378.75,14.0625,2500.0,12.5,0.008076728924785462
608,1.0,2365.25,14.1328,2250.0,12.5,0.008483001761071165
609,1.0,2369.5,14.0391,2250.0,12.5,0.008194095171137774
610,1.0,2375.0,14.0625,2250.0,12.5,0.007839294463498285
611,1.0,2375.25,13.9219,2500.0,12.5,0.007863372333038982
612,1.0,2350.0,13.875,2250.0,12.5,0.009768009768009768
613,1.0,2331.25,13.9688,2250.0,12.5,0.011944748371930797
614,1.0,2340.0,13.9688,2250.0,12.5,0.010814458498434066
615,1.0,2345.75,13.9688,2250.0,12.5,0.010181350209939441
616,1.0,2345.5,13.9688,2250.0,12.5,0.01020733131364271
617,1.0,2354.75,13.9922,2250.0,12.5,0.009324687483099003
618,1.0,2349.0,13.9219,2250.0,12.5,0.009859803454677935
619,1.0,2336.75,13.9453,2250.0,12.5,0.011211353064567303
620,1.0,2311.0,14.0156,2250.0,12.5,0.015744163638539192
621,1.0,2285.0,14.2266,2250.0,12.5,0.026506496742351553
622,1.0,2304.25,14.1797,2250.0,12.5,0.01756552379513681
623,1.0,2330.5,14.0156,2250.0,12.5,0.012045928717012223
624,1.0,2321.0,13.8047,2250.0,12.5,0.013641690096269407
625,1.0,2298.75,13.8047,2250.0,12.5,0.01958683529626068
626,1.0,2283.25,13.875,2250.0,12.5,0.028070175438596492
627,1.0,2266.25,13.8984,2250.0,12.5,0.05362390339117564
628,1.0,2293.0,13.8516,2250.0,12.5,0.02204993870117041
629,1.0,2306.75,13.6406,2250.0,12.5,0.016980638675781874
630,1.0,2278.5,13.6406,2250.0,12.5,0.03263643662330372
631,1.0,2259.0,13.8047,2250.0,12.5,0.08845878263023343
632,0.983643,2278.75,13.8516,2250.0,12.5,0.03215268667849886
633,0.985718,2276.0,13.7109,2250.0,12.5,0.0354472916496815
634,1.04276,2266.5,13.8281,2250.0,12.5,0.053112103717316145
635,1.05203,2250.25,14.4141,2250.0,12.5,0.3160456369899814
636,1.06186,2227.0,15.0938,2250.0,17.5,0.03786989419151563
637,1.07175,2236.25,16.4063,2250.0,17.5,0.0631165699931203
638,1.08194,2273.25,17.9766,2250.0,17.5,0.04044227673841126
639,1.09058,2290.75,19.7578,2250.0,17.5,0.022723244515744933
640,1.03763,2300.25,21.7969,2250.0,25.0,0.018364427369607975
641,1.03726,2257.0,24.8906,2250.0,25.0,0.12331368535280045
642,1.03427,2209.75,27.75,2250.0,25.0,0.022727272727272728
643,1.03174,2225.75,29.4141,2250.0,25.0,0.03371078171931729
644,1.02295,2260.25,29.9297,2250.0,25.0,0.06180584312440898
645,1.01465,2265.25,31.9922,2250.0,35.0,0.0519270113927863
646,1.0715,2251.75,37.6875,2250.0,35.0,0.1839080459770115
647,1.05426,2261.0,41.0625,2250.0,35.0,0.05536332179930796
648,1.03497,2274.25,42.375,2250.0,47.5,0.03292181069958848
649,1.02292,2266.5,43.4297,2250.0,47.5,0.04636004135315688
650,1.01376,2244.5,44.3672,2250.0,47.5,0.10381197574952243
651,1.00787,2252.25,44.8359,2250.0,47.5,0.16908743511269683
652,0.950104,2270.25,44.8359,2250.0,47.5,0.0418163342965029
653,0.950104,2283.0,45.9141,2250.0,47.5,0.028101017537845045
654,0.948121,2277.0,47.0156,2250.0,47.5,0.035106935726222074
655,0.948945,2289.5,47.9297,2250.0,47.5,0.024432136077225098
656,0.948456,2310.25,50.1797,2250.0,47.5,0.01564218195924586
657,0.952271,2332.25,53.2734,2250.0,47.5,0.011233001660237643
658,0.990479,2338.0,53.8828,2250.0,60.0,0.01051334564095663
659,0.997102,2296.5,53.1797,2250.0,47.5,0.018804167755741383
660,0.999909,2279.25,52.2422,2250.0,47.5,0.028577797337692404
661,1.00516,2316.0,52.5469,2250.0,47.5,0.013879847710310924
662,1.01044,2359.0,52.5,2250.0,47.5,0.008695652173913044
663,1.01254,2350.25,51.8203,2250.0,47.5,0.009472361071248258
664,0.97699,2332.75,52.4531,2250.0,47.5,0.011273563156191834
665,0.97754,2343.75,52.125,2250.0,47.5,0.010062893081761006
666,0.976533,2376.75,51.8438,2500.0,47.5,0.007776424679883479
667,0.975434,2372.0,51.75,2250.0,47.5,0.007858546168958742
668,0.973542,2358.5,52.1016,2250.0,47.5,0.008764118995702076
669,0.97168,2382.25,52.4766,2500.0,47.5,0.008082336377141213
670,1.00958,2401.75,52.125,2500.0,47.5,0.009626955475330927
671,1.01004,2393.5,52.3359,2500.0,47.5,0.008901873755406775
672,1.01309,2392.5,52.3359,2500.0,47.5,0.008823329589300476
673,1.0156,2412.0,52.4297,2500.0,47.5,0.010646259915660329
674,1.01843,2426.75,52.5703,2500.0,47.5,0.012607113185401466
675,1.02094,2424.0,52.6172,2500.0,47.5,0.012177716726824588
676,0.98343,2423.5,52.2188,2500.0,47.5,0.012162668392143888
677,0.98343,2435.75,52.2891,2500.0,47.5,0.014277739148561305
678,0.980042,2445.75,52.0781,2500.0,47.5,0.016714553863485554
679,0.976868,2451.75,52.0781,2500.0,47.5,0.018577657394557863
680,0.973664,2454.75,51.9844,2500.0,47.5,0.019710492289255418
681,0.971497,2468.5,51.8203,2500.0,47.5,0.027158931350369224
682,1.00732,2479.75,51.9375,2500.0,47.5,0.038929440389294405
683,1.00613,2476.25,52.2656,2500.0,47.5,0.03388038867581889
684,1.0087,2479.0,52.5,2500.0,47.5,0.037037037037037035
685,1.00989,2496.75,52.5938,2500.0,47.5,0.10702283867377296
686,1.01129,2503.5,51.6797,2500.0,47.5,0.11521135523117162
687,1.01239,2493.0,47.5313,2500.0,47.5,0.12451284349980699
688,0.974152,2497.0,44.7891,2500.0,47.5,0.1490113099584258
689,0.96811,2512.0,42.6563,2500.0,47.5,0.05604218855954763
690,0.958894,2518.25,41.2031,2500.0,35.0,0.03928794527974982
691,0.949921,2519.75,40.1719,2500.0,35.0,0.03857741909350781
692,0.941956,2523.75,39.4922,2500.0,35.0,0.03419715342894858
693,0.932679,2527.5,38.9297,2500.0,35.0,0.030835931260542036
694,0.982087,2533.25,38.5313,2500.0,35.0,0.02646812047229714
695,0.97757,2535.0,38.3672,2500.0,35.0,0.025401857383811906
696,0.978883,2529.5,38.2969,2500.0,35.0,0.029588512555885304
697,0.97815,2534.75,38.2266,2500.0,35.0,0.025656419492721277
698,0.979676,2547.0,38.0859,2500.0,35.0,0.01957487291013763
699,0.981232,2543.0,38.0391,2500.0,35.0,0.02125891014071273
700,0.923859,2542.0,38.0625,2500.0,35.0,0.021709633649932156
701,0.925202,2544.75,38.1094,2500.0,35.0,0.02046689071089698
702,0.925873,2552.5,38.1797,2500.0,35.0,0.01764300093331475
703,0.925843,2554.75,38.1797,2500.0,35.0,0.016969371980512373
704,0.928162,2555.75,38.4844,2500.0,35.0,0.01660180893310135
705,0.929902,2561.25,38.8828,2500.0,35.0,0.015121089686207146
706,0.988068,2566.25,39.2109,2500.0,35.0,0.013993666466557234
707,0.989838,2568.25,39.6094,2500.0,35.0,0.013539238065838607
708,0.992432,2568.25,39.8672,2500.0,35.0,0.013492144873254792
709,0.994019,2577.25,39.9375,2500.0,35.0,0.012021036814425245
710,0.995454,2580.0,39.9844,2500.0,35.0,0.011630016607663716
711,0.999024,2578.0,39.8672,2500.0,35.0,0.011923612568441537
712,0.95105,2583.0,39.9141,2500.0,35.0,0.01124681012347873
713,0.953706,2588.5,39.8672,2500.0,35.0,0.010596902313515713
714,0.957001,2590.0,39.75,2500.0,35.0,0.010443864229765013
715,0.960084,2597.25,39.7734,2500.0,35.0,0.009706532690631448
716,0.962128,2600.75,39.9844,2500.0,35.0,0.00936905065283545
717,0.962525,2596.5,39.4688,2500.0,35.0,0.009806921332799836
718,1.0174,2600.5,37.1953,2500.0,35.0,0.00964363862200119
719,1.0191,2606.5,35.0625,2500.0,35.0,0.009296920395119116
720,1.02106,2605.5,32.6016,2500.0,35.0,0.009182871373684095
721,1.01917,2604.25,30.7734,2500.0,35.0,0.009134372094127877
722,1.01697,2611.5,29.1797,2500.0,25.0,0.008570471127368343
723,1.01352,2609.25,27.5625,2500.0,25.0,0.00886426592797784
724,0.942109,2608.5,26.7422,2500.0,25.0,0.008989394312590007
725,0.939759,2610.75,26.4375,2500.0,25.0,0.00883489784649365
726,0.937501,2609.75,26.0391,2500.0,25.0,0.00894541596631514
727,0.933808,2608.0,25.1016,2500.0,25.0,0.009165768421361372
728,0.931458,2608.5,24.7031,2500.0,25.0,0.009107725263645878
729,0.926453,2604.5,24.5156,2500.0,25.0,0.00943535086295719
730,0.99289,2608.25,24.3281,2500.0,25.0,0.009097368222346958
731,0.989991,2613.0,24.3516,2500.0,25.0,0.008722319718373742
732,0.988251,2605.75,24.9609,2500.0,25.0,0.009364251594966153
733,0.991853,2598.25,26.7188,2500.0,25.0,0.009904049567787277
734,0.993958,2598.75,27.0,2500.0,25.0,0.009828009828009828
735,0.999268,2605.75,26.1094,2500.0,25.0,0.009271329156290505
736,0.936463,2608.0,26.0156,2500.0,25.0,0.009089620017524787
737,0.93982,2609.25,27.7969,2500.0,25.0,0.00884588608798649
738,0.939576,2612.5,30.3047,2500.0,35.0,0.008460573305368318
739,0.936463,2606.5,32.9297,2500.0,35.0,0.009126560755971281
740,0.930482,2593.75,33.4922,2500.0,35.0,0.010388768494605112
741,0.924622,2592.5,34.0078,2500.0,35.0,0.010582884089903717
742,0.9852,2608.0,33.7266,2500.0,35.0,0.009068370069300483
743,0.981904,2623.5,33.7969,2500.0,35.0,0.007955253291287167
744,0.982026,2624.25,34.1953,2500.0,35.0,0.007933063979367688
745,0.984803,2624.0,34.9688,2500.0,35.0,0.00799800369827691
746,0.985657,2620.5,35.3672,2500.0,35.0,0.00820565336694369
747,0.990876,2612.5,35.5078,2500.0,35.0,0.008771329680951654
748,0.931428,2622.0,35.7891,2500.0,35.0,0.008078255678407873
749,0.93509,2627.5,35.9063,2500.0,35.0,0.007727599042705031
750,0.933167,2632.25,35.9063,2500.0,35.0,0.007453992097277579
751,0.932435,2636.5,35.8359,2500.0,35.0,0.007228781538270253
752,0.930421,2632.5,35.7422,2500.0,35.0,0.007449222375676203
753,0.988496,2629.75,35.9297,2500.0,35.0,0.007594184980676597
754,0.989747,2641.0,35.7656,2500.0,35.0,0.007004488476215559
755,0.989197,2651.0,35.3203,2500.0,35.0,0.006565113120181617
756,0.99527,2638.0,35.4609,2500.0,35.0,0.007170468568609553
757,0.998902,2643.0,35.5547,2500.0,35.0,0.006917796515782607
758,1.00192,2654.75,35.6719,2500.0,35.0,0.006392966713740212
759,0.944886,2652.5,34.6875,2500.0,35.0,0.00650142218610321
760,0.942933,2649.0,34.2188,2500.0,35.0,0.006632126551586006
761,0.942078,2651.5,33.375,2500.0,35.0,0.006488240064882401
762,0.938966,2655.75,33.9375,2500.0,35.0,0.006336633663366337
763,0.939881,2665.0,34.7109,2500.0,35.0,0.006013623262138048
